Country,FAO.ID,Year,SE,BioPhysical,HIndex
Djibouti,72,2003,NA,0.010262361,17
Djibouti,72,2004,NA,0.008684819,17
Djibouti,72,2005,NA,0.009253791,18
Djibouti,72,2006,NA,0.00938465,18
Djibouti,72,2007,NA,0.010315885,19
Djibouti,72,2008,NA,0.009817356,19
Djibouti,72,2009,NA,0.008890672,18
Djibouti,72,2010,NA,0.010101678,18
Djibouti,72,2011,NA,0.009588347,18
Dominica,55,1992,NA,NA,NA
Dominica,55,1993,NA,NA,NA
Dominica,55,1994,NA,NA,NA
Dominica,55,1995,NA,NA,NA
Dominica,55,1996,NA,NA,NA
Dominica,55,1997,NA,NA,NA
Dominica,55,1998,NA,NA,NA
Dominica,55,1999,NA,NA,NA
Dominica,55,2000,NA,NA,NA
Dominica,55,2001,NA,NA,NA
Dominica,55,2002,NA,NA,NA
Dominica,55,2003,NA,NA,NA
Dominica,55,2004,NA,NA,NA
Dominica,55,2005,NA,NA,NA
Dominica,55,2006,NA,NA,NA
Dominica,55,2007,NA,NA,NA
Dominica,55,2008,NA,NA,NA
Dominica,55,2009,NA,NA,NA
Dominica,55,2010,NA,NA,NA
Dominica,55,2011,NA,NA,NA
Dominican Republic,56,1992,NA,0.56396604,49
Dominican Republic,56,1993,NA,0.512367227,49
Dominican Republic,56,1994,NA,0.497383331,49
Dominican Republic,56,1995,NA,0.525466778,48
Dominican Republic,56,1996,NA,0.499802582,48
Dominican Republic,56,1997,NA,0.56483519,48
Dominican Republic,56,1998,NA,0.535056325,48
Dominican Republic,56,1999,NA,0.594554316,48
Dominican Republic,56,2000,NA,0.598641338,48
Dominican Republic,56,2001,NA,0.629345467,48
Dominican Republic,56,2002,NA,0.618762454,48
Dominican Republic,56,2003,NA,0.647934178,48
Dominican Republic,56,2004,NA,0.621956329,48
Dominican Republic,56,2005,NA,0.615198411,48
Dominican Republic,56,2006,NA,0.632512798,48
Dominican Republic,56,2007,NA,0.649910107,48
Dominican Republic,56,2008,NA,0.634719824,48
Dominican Republic,56,2009,NA,0.640029907,48
Dominican Republic,56,2010,NA,0.703637246,48
Dominican Republic,56,2011,NA,0.633034071,48
Ecuador,58,1992,NA,0.334,68
Ecuador,58,1993,NA,0.334,69
Ecuador,58,1994,NA,0.334,68
Ecuador,58,1995,NA,0.334,65
Ecuador,58,1996,NA,0.334,65
Ecuador,58,1997,NA,0.334,66
Ecuador,58,1998,NA,0.291480928,68
Ecuador,58,1999,NA,0.31335469,66
Ecuador,58,2000,NA,0.302883926,69
Ecuador,58,2001,NA,0.32537393,67
Ecuador,58,2002,NA,0.288986661,69
Ecuador,58,2003,NA,0.266458092,69
Ecuador,58,2004,NA,0.244418599,70
Ecuador,58,2005,NA,0.239214975,70
Ecuador,58,2006,NA,0.232663021,70
Ecuador,58,2007,NA,0.2093046,70
Ecuador,58,2008,NA,0.183845694,70
Ecuador,58,2009,NA,0.232142198,70
Ecuador,58,2010,NA,0.205600615,70
Ecuador,58,2011,NA,0.268350532,70
Egypt,59,1992,0.019568093,0.005175838,78
Egypt,59,1993,0.021316746,0.003689337,78
Egypt,59,1994,0.022059505,0.00734672,78
Egypt,59,1995,0.02893869,0.006030475,78
Egypt,59,1996,0.026922498,0.002240244,78
Egypt,59,1997,0.019641442,0.002495013,78
Egypt,59,1998,0.034092779,0.001369709,77
Egypt,59,1999,0.032770193,0.001720099,78
Egypt,59,2000,0.0351492,0.00154632,78
Egypt,59,2001,0.034200559,0.00074608,78
Egypt,59,2002,0.029909129,0.000742949,78
Egypt,59,2003,0.027005251,0.000897701,78
Egypt,59,2004,0.025010798,0.001064214,78
Egypt,59,2005,0.028557806,0.00110955,78
Egypt,59,2006,0.029790232,0.002554874,78
Egypt,59,2007,0.034139158,0.002737451,78
Egypt,59,2008,0.037078947,0.001953328,78
Egypt,59,2009,0.041518089,0.002851268,77
Egypt,59,2010,0.04900614,0.002862734,77
Egypt,59,2011,0.04255836,0.002161597,77
El Salvador,60,1992,NA,0.145752862,39
El Salvador,60,1993,NA,0.147535218,40
El Salvador,60,1994,NA,0.181655229,40
El Salvador,60,1995,NA,0.134460896,40
El Salvador,60,1996,NA,0.110328658,40
El Salvador,60,1997,NA,0.169104566,38
El Salvador,60,1998,NA,0.14720332,39
El Salvador,60,1999,NA,0.117030851,40
El Salvador,60,2000,NA,0.109814118,40
El Salvador,60,2001,NA,0.127059062,40
El Salvador,60,2002,NA,0.078705693,39
El Salvador,60,2003,NA,0.084705827,39
El Salvador,60,2004,NA,0.067345542,39
El Salvador,60,2005,NA,0.063018993,42
El Salvador,60,2006,NA,0.053955063,42
El Salvador,60,2007,NA,0.06657409,41
El Salvador,60,2008,NA,0.052269783,42
El Salvador,60,2009,NA,0.053344167,41
El Salvador,60,2010,NA,0.059285267,41
El Salvador,60,2011,NA,0.072430686,41
Equatorial Guinea,61,1992,NA,1,13
Equatorial Guinea,61,1993,NA,1,13
Equatorial Guinea,61,1994,NA,1,13
Equatorial Guinea,61,1995,NA,1,13
Equatorial Guinea,61,1996,NA,1,13
Equatorial Guinea,61,1997,NA,1,13
Equatorial Guinea,61,1998,NA,1,13
Equatorial Guinea,61,1999,NA,1,13
Equatorial Guinea,61,2000,NA,1,13
Equatorial Guinea,61,2001,NA,1,13
Equatorial Guinea,61,2002,NA,1,13
Equatorial Guinea,61,2003,NA,1,13
Equatorial Guinea,61,2004,NA,1,13
Equatorial Guinea,61,2005,NA,1,13
Equatorial Guinea,61,2006,NA,1,13
Equatorial Guinea,61,2007,NA,1,13
Equatorial Guinea,61,2008,NA,1,13
Equatorial Guinea,61,2009,NA,1,13
Equatorial Guinea,61,2010,NA,1,13
Equatorial Guinea,61,2011,NA,1,13
Eritrea,178,1992,NA,NA,NA
Eritrea,178,1993,NA,0.628288599,27
Eritrea,178,1994,NA,0.466762873,27
Eritrea,178,1995,NA,0.505076012,27
Eritrea,178,1996,NA,0.507039163,27
Eritrea,178,1997,NA,0.538149289,27
Eritrea,178,1998,NA,0.484761553,27
Eritrea,178,1999,NA,0.478702342,27
Eritrea,178,2000,NA,0.448150684,27
Eritrea,178,2001,NA,0.415827277,27
Eritrea,178,2002,NA,0.445834442,27
Eritrea,178,2003,NA,0.417024928,27
Eritrea,178,2004,NA,0.388534788,27
Eritrea,178,2005,NA,0.313669791,27
Eritrea,178,2006,NA,0.275647453,27
Eritrea,178,2007,NA,0.276061484,26
Eritrea,178,2008,NA,0.305918989,23
Eritrea,178,2009,NA,0.270941777,27
Eritrea,178,2010,NA,0.258719609,27
Eritrea,178,2011,NA,0.241902361,27
Estonia,63,1992,0.053277527,1,34
Estonia,63,1993,0.050022284,1,35
Estonia,63,1994,0.053050356,1,34
Estonia,63,1995,0.094964635,1,34
Estonia,63,1996,0.089024144,1,34
Estonia,63,1997,0.10086756,1,34
Estonia,63,1998,0.109813465,1,34
Estonia,63,1999,0.104700332,1,33
Estonia,63,2000,0.0981257,1,33
Estonia,63,2001,0.106725941,1,36
Estonia,63,2002,0.124203234,1,36
Estonia,63,2003,0.174209454,1,35
Estonia,63,2004,0.206283382,1,37
Estonia,63,2005,0.24605398,1,37
Estonia,63,2006,0.28976795,1,37
Estonia,63,2007,0.389011602,1,37
Estonia,63,2008,0.368037117,1,37
Estonia,63,2009,0.312117268,1,37
Estonia,63,2010,0.295079312,1,38
Estonia,63,2011,0.315493616,1,37
Ethiopia PDR,62,1992,NA,NA,NA
Ethiopia PDR,62,1993,NA,NA,NA
Ethiopia PDR,62,1994,NA,NA,NA
Ethiopia PDR,62,1995,NA,NA,NA
Ethiopia PDR,62,1996,NA,NA,NA
Ethiopia PDR,62,1997,NA,NA,NA
Ethiopia PDR,62,1998,NA,NA,NA
Ethiopia PDR,62,1999,NA,NA,NA
Ethiopia PDR,62,2000,NA,NA,NA
Ethiopia PDR,62,2001,NA,NA,NA
Ethiopia PDR,62,2002,NA,NA,NA
Ethiopia PDR,62,2003,NA,NA,NA
Ethiopia PDR,62,2004,NA,NA,NA
Ethiopia PDR,62,2005,NA,NA,NA
Ethiopia PDR,62,2006,NA,NA,NA
Ethiopia PDR,62,2007,NA,NA,NA
Ethiopia PDR,62,2008,NA,NA,NA
Ethiopia PDR,62,2009,NA,NA,NA
Ethiopia PDR,62,2010,NA,NA,NA
Ethiopia PDR,62,2011,NA,NA,NA
Ethiopia,238,1992,0.005710069,0.5,48
Ethiopia,238,1993,0.004582558,0.7881334,51
Ethiopia,238,1994,0.00326066,0.838238869,52
Ethiopia,238,1995,0.002925477,0.859579219,54
Ethiopia,238,1996,0.00362063,0.900753427,54
Ethiopia,238,1997,0.003695124,0.852012878,53
Ethiopia,238,1998,0.003237166,0.817221518,55
Ethiopia,238,1999,0.002824295,0.820216282,56
Ethiopia,238,2000,0.003160638,0.800550928,57
Ethiopia,238,2001,0.003124897,0.821609622,57
Ethiopia,238,2002,0.00285014,0.748150842,57
Ethiopia,238,2003,0.00280889,0.787754498,57
Ethiopia,238,2004,0.002965294,0.771511843,56
Ethiopia,238,2005,0.003888502,0.773182476,57
Ethiopia,238,2006,0.003959368,0.716086341,57
Ethiopia,238,2007,0.004735123,0.726671447,57
Ethiopia,238,2008,0.00526355,0.709258712,57
Ethiopia,238,2009,0.006593021,0.705855365,57
Ethiopia,238,2010,0.00644378,0.688446321,58
Ethiopia,238,2011,0.005690031,0.664476974,57
Falkland Islands (Malvinas),65,1992,NA,NA,NA
Falkland Islands (Malvinas),65,1993,NA,NA,NA
Falkland Islands (Malvinas),65,1994,NA,NA,NA
Falkland Islands (Malvinas),65,1995,NA,NA,NA
Falkland Islands (Malvinas),65,1996,NA,NA,NA
Falkland Islands (Malvinas),65,1997,NA,NA,NA
Falkland Islands (Malvinas),65,1998,NA,NA,NA
Falkland Islands (Malvinas),65,1999,NA,NA,NA
Falkland Islands (Malvinas),65,2000,NA,NA,NA
Falkland Islands (Malvinas),65,2001,NA,NA,NA
Falkland Islands (Malvinas),65,2002,NA,NA,NA
Falkland Islands (Malvinas),65,2003,NA,NA,NA
Falkland Islands (Malvinas),65,2004,NA,NA,NA
Falkland Islands (Malvinas),65,2005,NA,NA,NA
Falkland Islands (Malvinas),65,2006,NA,NA,NA
Falkland Islands (Malvinas),65,2007,NA,NA,NA
Falkland Islands (Malvinas),65,2008,NA,NA,NA
Falkland Islands (Malvinas),65,2009,NA,NA,NA
Falkland Islands (Malvinas),65,2010,NA,NA,NA
Falkland Islands (Malvinas),65,2011,NA,NA,NA
Faroe Islands,64,1992,NA,NA,NA
Faroe Islands,64,1993,NA,NA,NA
Faroe Islands,64,1994,NA,NA,NA
Faroe Islands,64,1995,NA,NA,NA
Faroe Islands,64,1996,NA,NA,NA
Faroe Islands,64,1997,NA,NA,NA
Faroe Islands,64,1998,NA,NA,NA
Faroe Islands,64,1999,NA,NA,NA
Faroe Islands,64,2000,NA,NA,NA
Faroe Islands,64,2001,NA,NA,NA
Faroe Islands,64,2002,NA,NA,NA
Faroe Islands,64,2003,NA,NA,NA
Faroe Islands,64,2004,NA,NA,NA
Faroe Islands,64,2005,NA,NA,NA
Faroe Islands,64,2006,NA,NA,NA
Faroe Islands,64,2007,NA,NA,NA
Faroe Islands,64,2008,NA,NA,NA
Faroe Islands,64,2009,NA,NA,NA
Faroe Islands,64,2010,NA,NA,NA
Faroe Islands,64,2011,NA,NA,NA
Fiji,66,1992,NA,0,32
Fiji,66,1993,NA,0,37
Fiji,66,1994,NA,0,38
Fiji,66,1995,NA,0,38
Fiji,66,1996,NA,0,38
Fiji,66,1997,NA,0,38
Fiji,66,1998,NA,0,38
Fiji,66,1999,NA,0,38
Fiji,66,2000,NA,0,38
Fiji,66,2001,NA,0,38
Fiji,66,2002,NA,0,38
Fiji,66,2003,NA,0,39
Fiji,66,2004,NA,0,38
Fiji,66,2005,NA,0,38
Fiji,66,2006,NA,0,38
Fiji,66,2007,NA,0,38
Fiji,66,2008,NA,0,38
Fiji,66,2009,NA,0,38
Fiji,66,2010,NA,0,38
Fiji,66,2011,NA,0,38
Finland,67,1992,1.288178025,0.791969367,34
Finland,67,1993,0.988363646,0.725009633,34
Finland,67,1994,1.057574403,0.723725154,36
Finland,67,1995,1.422536882,0.730794682,37
Finland,67,1996,1.269780362,0.731872819,37
Finland,67,1997,1.266076261,0.722239849,37
Finland,67,1998,1.316488135,0.903350822,35
Finland,67,1999,1.205659089,0.83532073,35
Finland,67,2000,1.087104767,0.738753015,37
Finland,67,2001,1.095131615,0.749242386,38
Finland,67,2002,1.157449562,0.751314619,37
Finland,67,2003,1.403108925,0.767306646,37
Finland,67,2004,1.465952738,0.77033478,37
Finland,67,2005,1.560573463,0.742773059,36
Finland,67,2006,1.534764693,0.750464563,37
Finland,67,2007,1.770704355,0.728316499,37
Finland,67,2008,1.73808441,0.736060932,36
Finland,67,2009,1.526121344,0.711965743,37
Finland,67,2010,1.605015444,0.785536941,37
Finland,67,2011,1.596865093,0.684221688,37
France,68,1992,0.9649613,0.917703912,80
France,68,1993,0.909838879,0.889036109,80
France,68,1994,0.960765087,0.890324578,78
France,68,1995,1.036023542,0.894758095,78
France,68,1996,1.020980645,0.803637585,78
France,68,1997,0.973579395,0.801166411,79
France,68,1998,1.003798495,0.754126039,79
France,68,1999,0.912394054,0.724132682,79
France,68,2000,0.842990741,0.704420407,79
France,68,2001,0.802922978,0.877544532,80
France,68,2002,0.85970798,0.555692147,80
France,68,2003,1.054455919,0.922405521,80
France,68,2004,1.132401384,0.505538445,80
France,68,2005,1.17102246,0.665879821,80
France,68,2006,1.200769734,0.732644687,80
France,68,2007,1.369458564,0.698105339,79
France,68,2008,1.349271778,0.570107293,80
France,68,2009,1.26494311,0.504469707,82
France,68,2010,1.279177117,0.693943212,80
France,68,2011,1.300749145,0.642892943,82
French Guiana,69,1992,NA,NA,NA
French Guiana,69,1993,NA,NA,NA
French Guiana,69,1994,NA,NA,NA
French Guiana,69,1995,NA,NA,NA
French Guiana,69,1996,NA,NA,NA
French Guiana,69,1997,NA,NA,NA
French Guiana,69,1998,NA,NA,NA
French Guiana,69,1999,NA,NA,NA
French Guiana,69,2000,NA,NA,NA
French Guiana,69,2001,NA,NA,NA
French Guiana,69,2002,NA,NA,NA
French Guiana,69,2003,NA,NA,NA
French Guiana,69,2004,NA,NA,NA
French Guiana,69,2005,NA,NA,NA
French Guiana,69,2006,NA,NA,NA
French Guiana,69,2007,NA,NA,NA
French Guiana,69,2008,NA,NA,NA
French Guiana,69,2009,NA,NA,NA
French Guiana,69,2010,NA,NA,NA
French Guiana,69,2011,NA,NA,NA
French Polynesia,70,1992,NA,NA,NA
French Polynesia,70,1993,NA,NA,NA
French Polynesia,70,1994,NA,NA,NA
French Polynesia,70,1995,NA,NA,NA
French Polynesia,70,1996,NA,NA,NA
French Polynesia,70,1997,NA,NA,NA
French Polynesia,70,1998,NA,NA,NA
French Polynesia,70,1999,NA,NA,NA
French Polynesia,70,2000,NA,NA,NA
French Polynesia,70,2001,NA,NA,NA
French Polynesia,70,2002,NA,NA,NA
French Polynesia,70,2003,NA,NA,NA
French Polynesia,70,2004,NA,NA,NA
French Polynesia,70,2005,NA,NA,NA
French Polynesia,70,2006,NA,NA,NA
French Polynesia,70,2007,NA,NA,NA
French Polynesia,70,2008,NA,NA,NA
French Polynesia,70,2009,NA,NA,NA
French Polynesia,70,2010,NA,NA,NA
French Polynesia,70,2011,NA,NA,NA
French Southern and Antarctic Territories,71,1992,NA,NA,NA
French Southern and Antarctic Territories,71,1993,NA,NA,NA
French Southern and Antarctic Territories,71,1994,NA,NA,NA
French Southern and Antarctic Territories,71,1995,NA,NA,NA
French Southern and Antarctic Territories,71,1996,NA,NA,NA
French Southern and Antarctic Territories,71,1997,NA,NA,NA
French Southern and Antarctic Territories,71,1998,NA,NA,NA
French Southern and Antarctic Territories,71,1999,NA,NA,NA
French Southern and Antarctic Territories,71,2000,NA,NA,NA
French Southern and Antarctic Territories,71,2001,NA,NA,NA
French Southern and Antarctic Territories,71,2002,NA,NA,NA
French Southern and Antarctic Territories,71,2003,NA,NA,NA
French Southern and Antarctic Territories,71,2004,NA,NA,NA
French Southern and Antarctic Territories,71,2005,NA,NA,NA
French Southern and Antarctic Territories,71,2006,NA,NA,NA
French Southern and Antarctic Territories,71,2007,NA,NA,NA
French Southern and Antarctic Territories,71,2008,NA,NA,NA
French Southern and Antarctic Territories,71,2009,NA,NA,NA
French Southern and Antarctic Territories,71,2010,NA,NA,NA
French Southern and Antarctic Territories,71,2011,NA,NA,NA
Gabon,74,1992,NA,0.934271098,26
Gabon,74,1993,NA,0.921113356,28
Gabon,74,1994,NA,0.922778051,28
Gabon,74,1995,NA,0.87874897,27
Gabon,74,1996,NA,0.870291954,27
Gabon,74,1997,NA,0.909462691,28
Gabon,74,1998,NA,0.910465475,28
Gabon,74,1999,NA,0.891711707,28
Gabon,74,2000,NA,0.8820909,28
Gabon,74,2001,NA,0.886882018,28
Gabon,74,2002,NA,0.885380265,28
Gabon,74,2003,NA,0.887488386,28
Gabon,74,2004,NA,0.883833843,28
Gabon,74,2005,NA,0.882651901,28
Gabon,74,2006,NA,0.872347042,28
Gabon,74,2007,NA,0.866476598,28
Gabon,74,2008,NA,0.860619401,28
Gabon,74,2009,NA,0.88074763,28
Gabon,74,2010,NA,0.879044532,28
Gabon,74,2011,NA,0.903351761,28
Gambia,75,1992,NA,0.820296509,22
Gambia,75,1993,NA,0.784507005,22
Gambia,75,1994,NA,0.810333423,22
Gambia,75,1995,NA,0.833041155,22
Gambia,75,1996,NA,0.834747889,22
Gambia,75,1997,NA,0.778809085,22
Gambia,75,1998,NA,0.796116701,22
Gambia,75,1999,NA,0.794922121,22
Gambia,75,2000,NA,0.79286891,22
Gambia,75,2001,NA,0.792192597,22
Gambia,75,2002,NA,0.770616709,22
Gambia,75,2003,NA,0.783685712,22
Gambia,75,2004,NA,0.768279871,22
Gambia,75,2005,NA,0.764537211,22
Gambia,75,2006,NA,0.758428237,22
Gambia,75,2007,NA,0.751217749,22
Gambia,75,2008,NA,0.793570657,23
Gambia,75,2009,NA,0.871100348,23
Gambia,75,2010,NA,0.863064464,23
Gambia,75,2011,NA,0.729721135,23
Gaza Strip (Palestine),76,1992,NA,NA,NA
Gaza Strip (Palestine),76,1993,NA,NA,NA
Gaza Strip (Palestine),76,1994,NA,NA,NA
Gaza Strip (Palestine),76,1995,NA,NA,NA
Gaza Strip (Palestine),76,1996,NA,NA,NA
Gaza Strip (Palestine),76,1997,NA,NA,NA
Gaza Strip (Palestine),76,1998,NA,NA,NA
Gaza Strip (Palestine),76,1999,NA,NA,NA
Gaza Strip (Palestine),76,2000,NA,NA,NA
Gaza Strip (Palestine),76,2001,NA,NA,NA
Gaza Strip (Palestine),76,2002,NA,NA,NA
Gaza Strip (Palestine),76,2003,NA,NA,NA
Gaza Strip (Palestine),76,2004,NA,NA,NA
Gaza Strip (Palestine),76,2005,NA,NA,NA
Gaza Strip (Palestine),76,2006,NA,NA,NA
Gaza Strip (Palestine),76,2007,NA,NA,NA
Gaza Strip (Palestine),76,2008,NA,NA,NA
Gaza Strip (Palestine),76,2009,NA,NA,NA
Gaza Strip (Palestine),76,2010,NA,NA,NA
Gaza Strip (Palestine),76,2011,NA,NA,NA
Georgia,73,1992,0.014606394,0.885989818,42
Georgia,73,1993,0.010570619,0.893645551,42
Georgia,73,1994,0.00943773,0.95120713,41
Georgia,73,1995,0.01036128,0.982205095,41
Georgia,73,1996,0.01317464,1,41
Georgia,73,1997,0.013348047,1,41
Georgia,73,1998,0.014550861,0.945727073,43
Georgia,73,1999,0.011040349,1,46
Georgia,73,2000,0.01224351,0.936782227,47
Georgia,73,2001,0.013620622,1,48
Georgia,73,2002,0.014081355,1,47
Georgia,73,2003,0.016052995,1,48
Georgia,73,2004,0.018101238,1,50
Georgia,73,2005,0.021958494,1,51
Georgia,73,2006,0.025036182,1,51
Georgia,73,2007,0.031748591,0.99307541,50
Georgia,73,2008,0.035756003,1,50
Georgia,73,2009,0.033019639,0.996500829,50
Georgia,73,2010,0.032824197,0.979647836,50
Georgia,73,2011,0.039938921,0.973086868,50
Germany Fr,78,1992,NA,NA,NA
Germany Fr,78,1993,NA,NA,NA
Germany Fr,78,1994,NA,NA,NA
Germany Fr,78,1995,NA,NA,NA
Germany Fr,78,1996,NA,NA,NA
Germany Fr,78,1997,NA,NA,NA
Germany Fr,78,1998,NA,NA,NA
Germany Fr,78,1999,NA,NA,NA
Germany Fr,78,2000,NA,NA,NA
Germany Fr,78,2001,NA,NA,NA
Germany Fr,78,2002,NA,NA,NA
Germany Fr,78,2003,NA,NA,NA
Germany Fr,78,2004,NA,NA,NA
Germany Fr,78,2005,NA,NA,NA
Germany Fr,78,2006,NA,NA,NA
Germany Fr,78,2007,NA,NA,NA
Germany Fr,78,2008,NA,NA,NA
Germany Fr,78,2009,NA,NA,NA
Germany Fr,78,2010,NA,NA,NA
Germany Fr,78,2011,NA,NA,NA
Germany Nl,77,1992,NA,NA,NA
Germany Nl,77,1993,NA,NA,NA
Germany Nl,77,1994,NA,NA,NA
Germany Nl,77,1995,NA,NA,NA
Germany Nl,77,1996,NA,NA,NA
Germany Nl,77,1997,NA,NA,NA
Germany Nl,77,1998,NA,NA,NA
Germany Nl,77,1999,NA,NA,NA
Germany Nl,77,2000,NA,NA,NA
Germany Nl,77,2001,NA,NA,NA
Germany Nl,77,2002,NA,NA,NA
Germany Nl,77,2003,NA,NA,NA
Germany Nl,77,2004,NA,NA,NA
Germany Nl,77,2005,NA,NA,NA
Germany Nl,77,2006,NA,NA,NA
Germany Nl,77,2007,NA,NA,NA
Germany Nl,77,2008,NA,NA,NA
Germany Nl,77,2009,NA,NA,NA
Germany Nl,77,2010,NA,NA,NA
Germany Nl,77,2011,NA,NA,NA
Germany,79,1992,1.266879888,0.856006115,57
Germany,79,1993,1.198430384,0.76633181,56
Germany,79,1994,1.153636791,0.810052882,55
Germany,79,1995,1.351234863,0.783627932,55
Germany,79,1996,1.257866892,0.768439545,55
Germany,79,1997,1.15475564,0.710169578,53
Germany,79,1998,1.147190905,0.698499651,54
Germany,79,1999,1.017075007,0.591514778,54
Germany,79,2000,0.910084772,0.469937989,54
Germany,79,2001,0.858560976,0.538866237,54
Germany,79,2002,0.908962938,0.634749272,54
Germany,79,2003,1.099605321,0.823747043,55
Germany,79,2004,1.157994349,0.372553075,55
Germany,79,2005,1.229823994,0.501096841,56
Germany,79,2006,1.208419272,0.687004279,59
Germany,79,2007,1.351908565,0.553598214,59
Germany,79,2008,1.306242941,0.42085641,59
Germany,79,2009,1.234665122,0.39615147,59
Germany,79,2010,1.261301474,0.543745493,59
Germany,79,2011,1.290783403,0.515993095,59
Ghana,81,1992,0.00712625,0.93910795,39
Ghana,81,1993,0.005797302,0.900601051,39
Ghana,81,1994,0.004730277,0.8909593,39
Ghana,81,1995,0.005280226,0.896015779,39
Ghana,81,1996,0.005294672,0.890873791,39
Ghana,81,1997,0.005292717,0.893286234,42
Ghana,81,1998,0.005313281,0.905928822,43
Ghana,81,1999,0.004961637,0.890216861,43
Ghana,81,2000,0.003049433,0.888287387,43
Ghana,81,2001,0.003371829,0.910948239,43
Ghana,81,2002,0.003657464,0.926131766,43
Ghana,81,2003,0.004462766,0.915821447,43
Ghana,81,2004,0.004480463,0.924898586,43
Ghana,81,2005,0.005327118,0.912412519,43
Ghana,81,2006,0.009098684,0.925514785,43
Ghana,81,2007,0.011536258,0.905031681,43
Ghana,81,2008,0.012011127,0.884312925,43
Ghana,81,2009,0.011127894,0.885136635,43
Ghana,81,2010,0.014280275,0.859873287,43
Ghana,81,2011,0.016776736,0.871496715,43
Gibraltar,82,1992,NA,NA,NA
Gibraltar,82,1993,NA,NA,NA
Gibraltar,82,1994,NA,NA,NA
Gibraltar,82,1995,NA,NA,NA
Gibraltar,82,1996,NA,NA,NA
Gibraltar,82,1997,NA,NA,NA
Gibraltar,82,1998,NA,NA,NA
Gibraltar,82,1999,NA,NA,NA
Gibraltar,82,2000,NA,NA,NA
Gibraltar,82,2001,NA,NA,NA
Gibraltar,82,2002,NA,NA,NA
Gibraltar,82,2003,NA,NA,NA
Gibraltar,82,2004,NA,NA,NA
Gibraltar,82,2005,NA,NA,NA
Gibraltar,82,2006,NA,NA,NA
Gibraltar,82,2007,NA,NA,NA
Gibraltar,82,2008,NA,NA,NA
Gibraltar,82,2009,NA,NA,NA
Gibraltar,82,2010,NA,NA,NA
Gibraltar,82,2011,NA,NA,NA
Greece,84,1992,0.29861229,0.976172127,88
Greece,84,1993,0.281901271,0.97357067,88
Greece,84,1994,0.287443141,0.940711082,88
Greece,84,1995,0.321288389,0.919483657,88
Greece,84,1996,0.351146253,0.945366664,88
Greece,84,1997,0.361300873,0.931968667,88
Greece,84,1998,0.363670744,0.940992419,89
Greece,84,1999,0.328529183,0.929250338,89
Greece,84,2000,0.312405636,0.915600023,88
Greece,84,2001,0.30473385,0.917868483,88
Greece,84,2002,0.337438876,0.934370293,88
Greece,84,2003,0.439130524,0.961330625,89
Greece,84,2004,0.523251847,0.915741111,88
Greece,84,2005,0.542144421,0.919188937,86
Greece,84,2006,0.558019519,0.917793021,89
Greece,84,2007,0.6380271,0.913176664,88
Greece,84,2008,0.656388956,0.792977047,88
Greece,84,2009,0.617992529,0.879382897,88
Greece,84,2010,0.57435668,0.783506867,90
Greece,84,2011,0.553595355,0.785995624,88
Greenland,85,1992,NA,NA,NA
Greenland,85,1993,NA,NA,NA
Greenland,85,1994,NA,NA,NA
Greenland,85,1995,NA,NA,NA
Greenland,85,1996,NA,NA,NA
Greenland,85,1997,NA,NA,NA
Greenland,85,1998,NA,NA,NA
Greenland,85,1999,NA,NA,NA
Greenland,85,2000,NA,NA,NA
Greenland,85,2001,NA,NA,NA
Greenland,85,2002,NA,NA,NA
Greenland,85,2003,NA,NA,NA
Greenland,85,2004,NA,NA,NA
Greenland,85,2005,NA,NA,NA
Greenland,85,2006,NA,NA,NA
Greenland,85,2007,NA,NA,NA
Greenland,85,2008,NA,NA,NA
Greenland,85,2009,NA,NA,NA
Greenland,85,2010,NA,NA,NA
Greenland,85,2011,NA,NA,NA
Grenada,86,1992,NA,NA,NA
Grenada,86,1993,NA,NA,NA
Grenada,86,1994,NA,NA,NA
Grenada,86,1995,NA,NA,NA
Grenada,86,1996,NA,NA,NA
Grenada,86,1997,NA,NA,NA
Grenada,86,1998,NA,NA,NA
Grenada,86,1999,NA,NA,NA
Grenada,86,2000,NA,NA,NA
Grenada,86,2001,NA,NA,NA
Grenada,86,2002,NA,NA,NA
Grenada,86,2003,NA,NA,NA
Grenada,86,2004,NA,NA,NA
Grenada,86,2005,NA,NA,NA
Grenada,86,2006,NA,NA,NA
Grenada,86,2007,NA,NA,NA
Grenada,86,2008,NA,NA,NA
Grenada,86,2009,NA,NA,NA
Grenada,86,2010,NA,NA,NA
Grenada,86,2011,NA,NA,NA
Guadeloupe,87,1992,NA,NA,NA
Guadeloupe,87,1993,NA,NA,NA
Guadeloupe,87,1994,NA,NA,NA
Guadeloupe,87,1995,NA,NA,NA
Guadeloupe,87,1996,NA,NA,NA
Guadeloupe,87,1997,NA,NA,NA
Guadeloupe,87,1998,NA,NA,NA
Guadeloupe,87,1999,NA,NA,NA
Guadeloupe,87,2000,NA,NA,NA
Guadeloupe,87,2001,NA,NA,NA
Guadeloupe,87,2002,NA,NA,NA
Guadeloupe,87,2003,NA,NA,NA
Guadeloupe,87,2004,NA,NA,NA
Guadeloupe,87,2005,NA,NA,NA
Guadeloupe,87,2006,NA,NA,NA
Guadeloupe,87,2007,NA,NA,NA
Guadeloupe,87,2008,NA,NA,NA
Guadeloupe,87,2009,NA,NA,NA
Guadeloupe,87,2010,NA,NA,NA
Guadeloupe,87,2011,NA,NA,NA
